Season,Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,XBR,wSB,wRC,wRAA,wOBA,wRC+,Age,G,AB,H,HR,R,RBI,BB,IBB,SB,Bat,Fld,Rep,Pos,WAR,WPA,RE24,REW,pLI,WPA/LI,Clutch,BsR,Def,Off,Lg,OBP+,ISO+,BABIP+,LA,Barrels,Barrel%,HardHit,HardHit%,xSLG,xwOBA,NameASCII,PlayerId,MLBAMID,from,to,name,pos,yrs,total,aav,mlb_contract,Starting Year,Contract Year,first_name,last_name,mlbam_id
2016,Jon Jay,SDP,373,0.050938337,0.209115281,0.243589743,0.291066282,0.338709677,0.389048991,0.727758668,0.097982709,3.936379089440911,0.370786516,2.6160123348236084,0.1823488904628902,44.14490909707034,0.2038343159505133,0.3187823540741397,99.05611423466368,31,90,347,101,2,49,26,19,0,2,-0.43360574,-9.494778633,11.254146164283156,0.4018058478832245,0.5236002587691891,-0.323360234,5.181399822235107,0.443435401,0.9909799695014954,-0.301548868,-0.024754634,2.7983612252864987,-9.092972785,2.3647554856282627,0.593999685,102.587363498951,59.42451774186373,121.69553584577196,7.0150943396226415,3,0.01111111,63,0.23333333,0.3417304439821105,0.2868519703332947,Jon Jay,5227,445055,CHC,KC,Jon Jay,RF,1.0,3000000.0,3000000.0,1.0,2018.0,2017.0,Jon,Jay,445055.0
2016,Jon Jay,SDP,373,0.050938337,0.209115281,0.243589743,0.291066282,0.338709677,0.389048991,0.727758668,0.097982709,3.936379089440911,0.370786516,2.6160123348236084,0.1823488904628902,44.14490909707034,0.2038343159505133,0.3187823540741397,99.05611423466368,31,90,347,101,2,49,26,19,0,2,-0.43360574,-9.494778633,11.254146164283156,0.4018058478832245,0.5236002587691891,-0.323360234,5.181399822235107,0.443435401,0.9909799695014954,-0.301548868,-0.024754634,2.7983612252864987,-9.092972785,2.3647554856282627,0.593999685,102.587363498951,59.42451774186373,121.69553584577196,7.0150943396226415,3,0.01111111,63,0.23333333,0.3417304439821105,0.2868519703332947,Jon Jay,5227,445055,ARI,CHW,Jon Jay,RF,1.0,4000000.0,4000000.0,1.0,2019.0,2018.0,Jon,Jay,445055.0
2016,Jon Jay,SDP,373,0.050938337,0.209115281,0.243589743,0.291066282,0.338709677,0.389048991,0.727758668,0.097982709,3.936379089440911,0.370786516,2.6160123348236084,0.1823488904628902,44.14490909707034,0.2038343159505133,0.3187823540741397,99.05611423466368,31,90,347,101,2,49,26,19,0,2,-0.43360574,-9.494778633,11.254146164283156,0.4018058478832245,0.5236002587691891,-0.323360234,5.181399822235107,0.443435401,0.9909799695014954,-0.301548868,-0.024754634,2.7983612252864987,-9.092972785,2.3647554856282627,0.593999685,102.587363498951,59.42451774186373,121.69553584577196,7.0150943396226415,3,0.01111111,63,0.23333333,0.3417304439821105,0.2868519703332947,Jon Jay,5227,445055,,ARI,Jon Jay,RF,1.0,1500000.0,1500000.0,0.0,2020.0,2019.0,Jon,Jay,445055.0
2016,Jon Jay,SDP,373,0.050938337,0.209115281,0.243589743,0.291066282,0.338709677,0.389048991,0.727758668,0.097982709,3.936379089440911,0.370786516,2.6160123348236084,0.1823488904628902,44.14490909707034,0.2038343159505133,0.3187823540741397,99.05611423466368,31,90,347,101,2,49,26,19,0,2,-0.43360574,-9.494778633,11.254146164283156,0.4018058478832245,0.5236002587691891,-0.323360234,5.181399822235107,0.443435401,0.9909799695014954,-0.301548868,-0.024754634,2.7983612252864987,-9.092972785,2.3647554856282627,0.593999685,102.587363498951,59.42451774186373,121.69553584577196,7.0150943396226415,3,0.01111111,63,0.23333333,0.3417304439821105,0.2868519703332947,Jon Jay,5227,445055,,LAA,Jon Jay,RF,1.0,1100000.0,1100000.0,0.0,2021.0,2020.0,Jon,Jay,445055.0
2017,Jon Jay,CHC,433,0.085450346,0.184757505,0.4625,0.295514511,0.374418604,0.374670184,0.749088788,0.079155673,5.331439841070548,0.367892976,1.488580584526062,0.0119738145731389,56.22102618428706,3.4510855546855885,0.3303323297366604,101.39803966267338,32,141,379,112,2,65,34,37,3,6,0.7780443972611386,-3.734283686,13.38321146555245,-1.875285625,1.148553276588541,1.5684181451797483,5.501299858093262,0.5425989031791687,0.9701999425888062,0.3954945206642151,1.2210981797998803,1.500554399099201,-5.609569311,2.27859879636034,1.4879353290889412,112.2409717171569,44.99750528822265,120.51709840303576,10.255972696245731,2,0.00657895,69,0.22697368,0.3578965569048408,0.3197746366613051,Jon Jay,5227,445055,SD,CHC,Jon Jay,RF,1.0,8000000.0,8000000.0,1.0,2017.0,2016.0,Jon,Jay,445055.0
2017,Jon Jay,CHC,433,0.085450346,0.184757505,0.4625,0.295514511,0.374418604,0.374670184,0.749088788,0.079155673,5.331439841070548,0.367892976,1.488580584526062,0.0119738145731389,56.22102618428706,3.4510855546855885,0.3303323297366604,101.39803966267338,32,141,379,112,2,65,34,37,3,6,0.7780443972611386,-3.734283686,13.38321146555245,-1.875285625,1.148553276588541,1.5684181451797483,5.501299858093262,0.5425989031791687,0.9701999425888062,0.3954945206642151,1.2210981797998803,1.500554399099201,-5.609569311,2.27859879636034,1.4879353290889412,112.2409717171569,44.99750528822265,120.51709840303576,10.255972696245731,2,0.00657895,69,0.22697368,0.3578965569048408,0.3197746366613051,Jon Jay,5227,445055,CHC,KC,Jon Jay,RF,1.0,3000000.0,3000000.0,1.0,2018.0,2017.0,Jon,Jay,445055.0
2017,Jon Jay,CHC,433,0.085450346,0.184757505,0.4625,0.295514511,0.374418604,0.374670184,0.749088788,0.079155673,5.331439841070548,0.367892976,1.488580584526062,0.0119738145731389,56.22102618428706,3.4510855546855885,0.3303323297366604,101.39803966267338,32,141,379,112,2,65,34,37,3,6,0.7780443972611386,-3.734283686,13.38321146555245,-1.875285625,1.148553276588541,1.5684181451797483,5.501299858093262,0.5425989031791687,0.9701999425888062,0.3954945206642151,1.2210981797998803,1.500554399099201,-5.609569311,2.27859879636034,1.4879353290889412,112.2409717171569,44.99750528822265,120.51709840303576,10.255972696245731,2,0.00657895,69,0.22697368,0.3578965569048408,0.3197746366613051,Jon Jay,5227,445055,ARI,CHW,Jon Jay,RF,1.0,4000000.0,4000000.0,1.0,2019.0,2018.0,Jon,Jay,445055.0
2017,Jon Jay,CHC,433,0.085450346,0.184757505,0.4625,0.295514511,0.374418604,0.374670184,0.749088788,0.079155673,5.331439841070548,0.367892976,1.488580584526062,0.0119738145731389,56.22102618428706,3.4510855546855885,0.3303323297366604,101.39803966267338,32,141,379,112,2,65,34,37,3,6,0.7780443972611386,-3.734283686,13.38321146555245,-1.875285625,1.148553276588541,1.5684181451797483,5.501299858093262,0.5425989031791687,0.9701999425888062,0.3954945206642151,1.2210981797998803,1.500554399099201,-5.609569311,2.27859879636034,1.4879353290889412,112.2409717171569,44.99750528822265,120.51709840303576,10.255972696245731,2,0.00657895,69,0.22697368,0.3578965569048408,0.3197746366613051,Jon Jay,5227,445055,,ARI,Jon Jay,RF,1.0,1500000.0,1500000.0,0.0,2020.0,2019.0,Jon,Jay,445055.0
2017,Jon Jay,CHC,433,0.085450346,0.184757505,0.4625,0.295514511,0.374418604,0.374670184,0.749088788,0.079155673,5.331439841070548,0.367892976,1.488580584526062,0.0119738145731389,56.22102618428706,3.4510855546855885,0.3303323297366604,101.39803966267338,32,141,379,112,2,65,34,37,3,6,0.7780443972611386,-3.734283686,13.38321146555245,-1.875285625,1.148553276588541,1.5684181451797483,5.501299858093262,0.5425989031791687,0.9701999425888062,0.3954945206642151,1.2210981797998803,1.500554399099201,-5.609569311,2.27859879636034,1.4879353290889412,112.2409717171569,44.99750528822265,120.51709840303576,10.255972696245731,2,0.00657895,69,0.22697368,0.3578965569048408,0.3197746366613051,Jon Jay,5227,445055,,LAA,Jon Jay,RF,1.0,1100000.0,1100000.0,0.0,2021.0,2020.0,Jon,Jay,445055.0
2018,Jon Jay,- - -,586,0.056313993,0.16211604,0.347368421,0.267552182,0.330464716,0.347248576,0.677713292,0.079696394,5.258951114381325,0.319444444,1.615333512425423,-0.81887854,62.13225843833575,-6.330788857,0.3013140905949827,86.28953919770011,33,143,527,141,3,74,40,33,0,4,-9.830303497,-5.4910748,17.533626802265644,-4.502742767,-0.014229315,-0.459664792,-10.17010033,-0.974885702,0.9869391399621964,-1.266747862,0.8010000026732809,0.7964549728203565,-9.993817568,-9.033848524,1.3558092303574083,102.37290181745747,48.40401195386914,107.47861843349682,4.1328671328671325,8,0.01818182,95,0.21590909,0.3326161214348908,0.2930758932362432,Jon Jay,5227,445055,SD,CHC,Jon Jay,RF,1.0,8000000.0,8000000.0,1.0,2017.0,2016.0,Jon,Jay,445055.0
2018,Jon Jay,- - -,586,0.056313993,0.16211604,0.347368421,0.267552182,0.330464716,0.347248576,0.677713292,0.079696394,5.258951114381325,0.319444444,1.615333512425423,-0.81887854,62.13225843833575,-6.330788857,0.3013140905949827,86.28953919770011,33,143,527,141,3,74,40,33,0,4,-9.830303497,-5.4910748,17.533626802265644,-4.502742767,-0.014229315,-0.459664792,-10.17010033,-0.974885702,0.9869391399621964,-1.266747862,0.8010000026732809,0.7964549728203565,-9.993817568,-9.033848524,1.3558092303574083,102.37290181745747,48.40401195386914,107.47861843349682,4.1328671328671325,8,0.01818182,95,0.21590909,0.3326161214348908,0.2930758932362432,Jon Jay,5227,445055,CHC,KC,Jon Jay,RF,1.0,3000000.0,3000000.0,1.0,2018.0,2017.0,Jon,Jay,445055.0
2018,Jon Jay,- - -,586,0.056313993,0.16211604,0.347368421,0.267552182,0.330464716,0.347248576,0.677713292,0.079696394,5.258951114381325,0.319444444,1.615333512425423,-0.81887854,62.13225843833575,-6.330788857,0.3013140905949827,86.28953919770011,33,143,527,141,3,74,40,33,0,4,-9.830303497,-5.4910748,17.533626802265644,-4.502742767,-0.014229315,-0.459664792,-10.17010033,-0.974885702,0.9869391399621964,-1.266747862,0.8010000026732809,0.7964549728203565,-9.993817568,-9.033848524,1.3558092303574083,102.37290181745747,48.40401195386914,107.47861843349682,4.1328671328671325,8,0.01818182,95,0.21590909,0.3326161214348908,0.2930758932362432,Jon Jay,5227,445055,ARI,CHW,Jon Jay,RF,1.0,4000000.0,4000000.0,1.0,2019.0,2018.0,Jon,Jay,445055.0
2018,Jon Jay,- - -,586,0.056313993,0.16211604,0.347368421,0.267552182,0.330464716,0.347248576,0.677713292,0.079696394,5.258951114381325,0.319444444,1.615333512425423,-0.81887854,62.13225843833575,-6.330788857,0.3013140905949827,86.28953919770011,33,143,527,141,3,74,40,33,0,4,-9.830303497,-5.4910748,17.533626802265644,-4.502742767,-0.014229315,-0.459664792,-10.17010033,-0.974885702,0.9869391399621964,-1.266747862,0.8010000026732809,0.7964549728203565,-9.993817568,-9.033848524,1.3558092303574083,102.37290181745747,48.40401195386914,107.47861843349682,4.1328671328671325,8,0.01818182,95,0.21590909,0.3326161214348908,0.2930758932362432,Jon Jay,5227,445055,,ARI,Jon Jay,RF,1.0,1500000.0,1500000.0,0.0,2020.0,2019.0,Jon,Jay,445055.0
2018,Jon Jay,- - -,586,0.056313993,0.16211604,0.347368421,0.267552182,0.330464716,0.347248576,0.677713292,0.079696394,5.258951114381325,0.319444444,1.615333512425423,-0.81887854,62.13225843833575,-6.330788857,0.3013140905949827,86.28953919770011,33,143,527,141,3,74,40,33,0,4,-9.830303497,-5.4910748,17.533626802265644,-4.502742767,-0.014229315,-0.459664792,-10.17010033,-0.974885702,0.9869391399621964,-1.266747862,0.8010000026732809,0.7964549728203565,-9.993817568,-9.033848524,1.3558092303574083,102.37290181745747,48.40401195386914,107.47861843349682,4.1328671328671325,8,0.01818182,95,0.21590909,0.3326161214348908,0.2930758932362432,Jon Jay,5227,445055,,LAA,Jon Jay,RF,1.0,1100000.0,1100000.0,0.0,2021.0,2020.0,Jon,Jay,445055.0
2019,Jon Jay,CHW,182,0.043956043,0.164835164,0.266666666,0.266666666,0.310734463,0.315151515,0.625885978,0.048484849,0.9601648275,0.323529411,0.088313967,-0.1024009,15.86844893766022,-7.030359124,0.2752495994002132,68.80399467027483,34,47,165,44,0,12,9,8,0,0,-7.256619518,-6.32872963,5.724112153053284,-2.088476896,-0.884499798,-0.708474159,-6.406999588,-0.642887473,0.9240999817848206,-0.68311584,-0.083548128,-0.014086933,-8.417206526,-7.270706451,0.8572384770959616,96.12466497287572,26.01741068579048,108.38381736906877,5.8059701492537314,2,0.0141844,18,0.12765957,0.3251393867261482,0.2757175682628222,Jon Jay,5227,445055,SD,CHC,Jon Jay,RF,1.0,8000000.0,8000000.0,1.0,2017.0,2016.0,Jon,Jay,445055.0
2019,Jon Jay,CHW,182,0.043956043,0.164835164,0.266666666,0.266666666,0.310734463,0.315151515,0.625885978,0.048484849,0.9601648275,0.323529411,0.088313967,-0.1024009,15.86844893766022,-7.030359124,0.2752495994002132,68.80399467027483,34,47,165,44,0,12,9,8,0,0,-7.256619518,-6.32872963,5.724112153053284,-2.088476896,-0.884499798,-0.708474159,-6.406999588,-0.642887473,0.9240999817848206,-0.68311584,-0.083548128,-0.014086933,-8.417206526,-7.270706451,0.8572384770959616,96.12466497287572,26.01741068579048,108.38381736906877,5.8059701492537314,2,0.0141844,18,0.12765957,0.3251393867261482,0.2757175682628222,Jon Jay,5227,445055,CHC,KC,Jon Jay,RF,1.0,3000000.0,3000000.0,1.0,2018.0,2017.0,Jon,Jay,445055.0
2019,Jon Jay,CHW,182,0.043956043,0.164835164,0.266666666,0.266666666,0.310734463,0.315151515,0.625885978,0.048484849,0.9601648275,0.323529411,0.088313967,-0.1024009,15.86844893766022,-7.030359124,0.2752495994002132,68.80399467027483,34,47,165,44,0,12,9,8,0,0,-7.256619518,-6.32872963,5.724112153053284,-2.088476896,-0.884499798,-0.708474159,-6.406999588,-0.642887473,0.9240999817848206,-0.68311584,-0.083548128,-0.014086933,-8.417206526,-7.270706451,0.8572384770959616,96.12466497287572,26.01741068579048,108.38381736906877,5.8059701492537314,2,0.0141844,18,0.12765957,0.3251393867261482,0.2757175682628222,Jon Jay,5227,445055,ARI,CHW,Jon Jay,RF,1.0,4000000.0,4000000.0,1.0,2019.0,2018.0,Jon,Jay,445055.0
2019,Jon Jay,CHW,182,0.043956043,0.164835164,0.266666666,0.266666666,0.310734463,0.315151515,0.625885978,0.048484849,0.9601648275,0.323529411,0.088313967,-0.1024009,15.86844893766022,-7.030359124,0.2752495994002132,68.80399467027483,34,47,165,44,0,12,9,8,0,0,-7.256619518,-6.32872963,5.724112153053284,-2.088476896,-0.884499798,-0.708474159,-6.406999588,-0.642887473,0.9240999817848206,-0.68311584,-0.083548128,-0.014086933,-8.417206526,-7.270706451,0.8572384770959616,96.12466497287572,26.01741068579048,108.38381736906877,5.8059701492537314,2,0.0141844,18,0.12765957,0.3251393867261482,0.2757175682628222,Jon Jay,5227,445055,,ARI,Jon Jay,RF,1.0,1500000.0,1500000.0,0.0,2020.0,2019.0,Jon,Jay,445055.0
2019,Jon Jay,CHW,182,0.043956043,0.164835164,0.266666666,0.266666666,0.310734463,0.315151515,0.625885978,0.048484849,0.9601648275,0.323529411,0.088313967,-0.1024009,15.86844893766022,-7.030359124,0.2752495994002132,68.80399467027483,34,47,165,44,0,12,9,8,0,0,-7.256619518,-6.32872963,5.724112153053284,-2.088476896,-0.884499798,-0.708474159,-6.406999588,-0.642887473,0.9240999817848206,-0.68311584,-0.083548128,-0.014086933,-8.417206526,-7.270706451,0.8572384770959616,96.12466497287572,26.01741068579048,108.38381736906877,5.8059701492537314,2,0.0141844,18,0.12765957,0.3251393867261482,0.2757175682628222,Jon Jay,5227,445055,,LAA,Jon Jay,RF,1.0,1100000.0,1100000.0,0.0,2021.0,2020.0,Jon,Jay,445055.0
2020,Jon Jay,ARI,57,0.052631578,0.210526315,0.25,0.16,0.210526315,0.24,0.450526315,0.08,2.01785714,0.175,0.03160378,-0.031741397,1.3389609279343644,-5.812393206,0.1988991561688874,17.28931282152405,35,18,50,8,1,5,4,3,0,0,-6.02365351,-0.235285401,1.8562638983130453,-0.461248219,-0.449447256,-0.790645957,-10.37900066,-1.007845759,0.9802526235580444,-0.56011498,-0.246458691,-0.000137617,-0.69653362,-6.023791127,0.2428104886785149,64.74710341,45.77924799268993,59.73126136,12.46341463414634,2,0.04878049,11,0.26829268,0.3502399826049804,0.2748223856875771,Jon Jay,5227,445055,SD,CHC,Jon Jay,RF,1.0,8000000.0,8000000.0,1.0,2017.0,2016.0,Jon,Jay,445055.0
2020,Jon Jay,ARI,57,0.052631578,0.210526315,0.25,0.16,0.210526315,0.24,0.450526315,0.08,2.01785714,0.175,0.03160378,-0.031741397,1.3389609279343644,-5.812393206,0.1988991561688874,17.28931282152405,35,18,50,8,1,5,4,3,0,0,-6.02365351,-0.235285401,1.8562638983130453,-0.461248219,-0.449447256,-0.790645957,-10.37900066,-1.007845759,0.9802526235580444,-0.56011498,-0.246458691,-0.000137617,-0.69653362,-6.023791127,0.2428104886785149,64.74710341,45.77924799268993,59.73126136,12.46341463414634,2,0.04878049,11,0.26829268,0.3502399826049804,0.2748223856875771,Jon Jay,5227,445055,CHC,KC,Jon Jay,RF,1.0,3000000.0,3000000.0,1.0,2018.0,2017.0,Jon,Jay,445055.0
2020,Jon Jay,ARI,57,0.052631578,0.210526315,0.25,0.16,0.210526315,0.24,0.450526315,0.08,2.01785714,0.175,0.03160378,-0.031741397,1.3389609279343644,-5.812393206,0.1988991561688874,17.28931282152405,35,18,50,8,1,5,4,3,0,0,-6.02365351,-0.235285401,1.8562638983130453,-0.461248219,-0.449447256,-0.790645957,-10.37900066,-1.007845759,0.9802526235580444,-0.56011498,-0.246458691,-0.000137617,-0.69653362,-6.023791127,0.2428104886785149,64.74710341,45.77924799268993,59.73126136,12.46341463414634,2,0.04878049,11,0.26829268,0.3502399826049804,0.2748223856875771,Jon Jay,5227,445055,ARI,CHW,Jon Jay,RF,1.0,4000000.0,4000000.0,1.0,2019.0,2018.0,Jon,Jay,445055.0
2020,Jon Jay,ARI,57,0.052631578,0.210526315,0.25,0.16,0.210526315,0.24,0.450526315,0.08,2.01785714,0.175,0.03160378,-0.031741397,1.3389609279343644,-5.812393206,0.1988991561688874,17.28931282152405,35,18,50,8,1,5,4,3,0,0,-6.02365351,-0.235285401,1.8562638983130453,-0.461248219,-0.449447256,-0.790645957,-10.37900066,-1.007845759,0.9802526235580444,-0.56011498,-0.246458691,-0.000137617,-0.69653362,-6.023791127,0.2428104886785149,64.74710341,45.77924799268993,59.73126136,12.46341463414634,2,0.04878049,11,0.26829268,0.3502399826049804,0.2748223856875771,Jon Jay,5227,445055,,ARI,Jon Jay,RF,1.0,1500000.0,1500000.0,0.0,2020.0,2019.0,Jon,Jay,445055.0
2020,Jon Jay,ARI,57,0.052631578,0.210526315,0.25,0.16,0.210526315,0.24,0.450526315,0.08,2.01785714,0.175,0.03160378,-0.031741397,1.3389609279343644,-5.812393206,0.1988991561688874,17.28931282152405,35,18,50,8,1,5,4,3,0,0,-6.02365351,-0.235285401,1.8562638983130453,-0.461248219,-0.449447256,-0.790645957,-10.37900066,-1.007845759,0.9802526235580444,-0.56011498,-0.246458691,-0.000137617,-0.69653362,-6.023791127,0.2428104886785149,64.74710341,45.77924799268993,59.73126136,12.46341463414634,2,0.04878049,11,0.26829268,0.3502399826049804,0.2748223856875771,Jon Jay,5227,445055,,LAA,Jon Jay,RF,1.0,1100000.0,1100000.0,0.0,2021.0,2020.0,Jon,Jay,445055.0
2016,Justin Turner,LAD,622,0.077170418,0.172025723,0.44859813,0.275179856,0.339228295,0.492805755,0.83203405,0.217625899,3.825564774855358,0.293023255,-1.533909798,0.062669799,91.15346171096604,17.879068912423065,0.3529550933223607,123.27971435552529,31,151,556,153,27,79,90,48,1,4,17.833426074541023,4.655522346496582,18.766967598348856,1.8752849102020264,4.361742167525389,2.800836563110352,26.292999267578125,2.6724207401275635,0.997927725,2.9470601081848145,-0.14040739,-1.471239998,6.530807256698608,16.36218607607003,0.9905303050763904,102.74444095169557,131.9856761,96.17292024852726,17.030905077262695,40,0.08752735,188,0.41137856,0.4835724761520606,0.35317966,Justin Turner,5235,457759,LAD,LAD,Justin Turner,3B/1B,4.0,64000000.0,16000000.0,1.0,2017.0,2016.0,Justin,Turner,457759.0
2016,Justin Turner,LAD,622,0.077170418,0.172025723,0.44859813,0.275179856,0.339228295,0.492805755,0.83203405,0.217625899,3.825564774855358,0.293023255,-1.533909798,0.062669799,91.15346171096604,17.879068912423065,0.3529550933223607,123.27971435552529,31,151,556,153,27,79,90,48,1,4,17.833426074541023,4.655522346496582,18.766967598348856,1.8752849102020264,4.361742167525389,2.800836563110352,26.292999267578125,2.6724207401275635,0.997927725,2.9470601081848145,-0.14040739,-1.471239998,6.530807256698608,16.36218607607003,0.9905303050763904,102.74444095169557,131.9856761,96.17292024852726,17.030905077262695,40,0.08752735,188,0.41137856,0.4835724761520606,0.35317966,Justin Turner,5235,457759,LAD,LAD,Justin Turner,3B/1B,2.0,34000000.0,17000000.0,1.0,2021.0,2020.0,Justin,Turner,457759.0
2016,Justin Turner,LAD,622,0.077170418,0.172025723,0.44859813,0.275179856,0.339228295,0.492805755,0.83203405,0.217625899,3.825564774855358,0.293023255,-1.533909798,0.062669799,91.15346171096604,17.879068912423065,0.3529550933223607,123.27971435552529,31,151,556,153,27,79,90,48,1,4,17.833426074541023,4.655522346496582,18.766967598348856,1.8752849102020264,4.361742167525389,2.800836563110352,26.292999267578125,2.6724207401275635,0.997927725,2.9470601081848145,-0.14040739,-1.471239998,6.530807256698608,16.36218607607003,0.9905303050763904,102.74444095169557,131.9856761,96.17292024852726,17.030905077262695,40,0.08752735,188,0.41137856,0.4835724761520606,0.35317966,Justin Turner,5235,457759,LAD,BOS,Justin Turner,3B/1B,2.0,21700000.0,10850000.0,1.0,2023.0,2022.0,Justin,Turner,457759.0
2016,Justin Turner,LAD,622,0.077170418,0.172025723,0.44859813,0.275179856,0.339228295,0.492805755,0.83203405,0.217625899,3.825564774855358,0.293023255,-1.533909798,0.062669799,91.15346171096604,17.879068912423065,0.3529550933223607,123.27971435552529,31,151,556,153,27,79,90,48,1,4,17.833426074541023,4.655522346496582,18.766967598348856,1.8752849102020264,4.361742167525389,2.800836563110352,26.292999267578125,2.6724207401275635,0.997927725,2.9470601081848145,-0.14040739,-1.471239998,6.530807256698608,16.36218607607003,0.9905303050763904,102.74444095169557,131.9856761,96.17292024852726,17.030905077262695,40,0.08752735,188,0.41137856,0.4835724761520606,0.35317966,Justin Turner,5235,457759,BOS,TOR,Justin Turner,3B/1B,1.0,13000000.0,13000000.0,1.0,2024.0,2023.0,Justin,Turner,457759.0
2016,Justin Turner,LAD,622,0.077170418,0.172025723,0.44859813,0.275179856,0.339228295,0.492805755,0.83203405,0.217625899,3.825564774855358,0.293023255,-1.533909798,0.062669799,91.15346171096604,17.879068912423065,0.3529550933223607,123.27971435552529,31,151,556,153,27,79,90,48,1,4,17.833426074541023,4.655522346496582,18.766967598348856,1.8752849102020264,4.361742167525389,2.800836563110352,26.292999267578125,2.6724207401275635,0.997927725,2.9470601081848145,-0.14040739,-1.471239998,6.530807256698608,16.36218607607003,0.9905303050763904,102.74444095169557,131.9856761,96.17292024852726,17.030905077262695,40,0.08752735,188,0.41137856,0.4835724761520606,0.35317966,Justin Turner,5235,457759,SEA,CHC,Justin Turner,DH/1B,1.0,6000000.0,6000000.0,1.0,2025.0,2024.0,Justin,Turner,457759.0
2017,Justin Turner,LAD,543,0.108655616,0.103130755,1.053571428,0.321663019,0.415129151,0.529540481,0.944669632,0.207877462,3.303192362367718,0.325581395,-1.479696989,0.5539429052732885,102.22693121852448,36.05123199941684,0.3995629265987673,150.73835433872154,32,130,457,147,21,72,71,59,5,7,35.41059281351138,2.3031656742095947,16.783103523775935,1.1745535135269165,5.634353447662371,3.1506619453430176,30.73499870300293,3.2483670711517334,0.9776339530944824,4.161523342132568,-0.938781399,-0.925754084,3.4777191877365112,34.48483872972522,1.8659327568020672,124.4449362253334,118.17178530776064,106.65635817796276,18.44665012406948,35,0.08557457,156,0.38141809,0.5501200018988716,0.4002045829341096,Justin Turner,5235,457759,LAD,LAD,Justin Turner,3B/1B,4.0,64000000.0,16000000.0,1.0,2017.0,2016.0,Justin,Turner,457759.0
2017,Justin Turner,LAD,543,0.108655616,0.103130755,1.053571428,0.321663019,0.415129151,0.529540481,0.944669632,0.207877462,3.303192362367718,0.325581395,-1.479696989,0.5539429052732885,102.22693121852448,36.05123199941684,0.3995629265987673,150.73835433872154,32,130,457,147,21,72,71,59,5,7,35.41059281351138,2.3031656742095947,16.783103523775935,1.1745535135269165,5.634353447662371,3.1506619453430176,30.73499870300293,3.2483670711517334,0.9776339530944824,4.161523342132568,-0.938781399,-0.925754084,3.4777191877365112,34.48483872972522,1.8659327568020672,124.4449362253334,118.17178530776064,106.65635817796276,18.44665012406948,35,0.08557457,156,0.38141809,0.5501200018988716,0.4002045829341096,Justin Turner,5235,457759,LAD,LAD,Justin Turner,3B/1B,2.0,34000000.0,17000000.0,1.0,2021.0,2020.0,Justin,Turner,457759.0
2017,Justin Turner,LAD,543,0.108655616,0.103130755,1.053571428,0.321663019,0.415129151,0.529540481,0.944669632,0.207877462,3.303192362367718,0.325581395,-1.479696989,0.5539429052732885,102.22693121852448,36.05123199941684,0.3995629265987673,150.73835433872154,32,130,457,147,21,72,71,59,5,7,35.41059281351138,2.3031656742095947,16.783103523775935,1.1745535135269165,5.634353447662371,3.1506619453430176,30.73499870300293,3.2483670711517334,0.9776339530944824,4.161523342132568,-0.938781399,-0.925754084,3.4777191877365112,34.48483872972522,1.8659327568020672,124.4449362253334,118.17178530776064,106.65635817796276,18.44665012406948,35,0.08557457,156,0.38141809,0.5501200018988716,0.4002045829341096,Justin Turner,5235,457759,LAD,BOS,Justin Turner,3B/1B,2.0,21700000.0,10850000.0,1.0,2023.0,2022.0,Justin,Turner,457759.0
2017,Justin Turner,LAD,543,0.108655616,0.103130755,1.053571428,0.321663019,0.415129151,0.529540481,0.944669632,0.207877462,3.303192362367718,0.325581395,-1.479696989,0.5539429052732885,102.22693121852448,36.05123199941684,0.3995629265987673,150.73835433872154,32,130,457,147,21,72,71,59,5,7,35.41059281351138,2.3031656742095947,16.783103523775935,1.1745535135269165,5.634353447662371,3.1506619453430176,30.73499870300293,3.2483670711517334,0.9776339530944824,4.161523342132568,-0.938781399,-0.925754084,3.4777191877365112,34.48483872972522,1.8659327568020672,124.4449362253334,118.17178530776064,106.65635817796276,18.44665012406948,35,0.08557457,156,0.38141809,0.5501200018988716,0.4002045829341096,Justin Turner,5235,457759,BOS,TOR,Justin Turner,3B/1B,1.0,13000000.0,13000000.0,1.0,2024.0,2023.0,Justin,Turner,457759.0
2017,Justin Turner,LAD,543,0.108655616,0.103130755,1.053571428,0.321663019,0.415129151,0.529540481,0.944669632,0.207877462,3.303192362367718,0.325581395,-1.479696989,0.5539429052732885,102.22693121852448,36.05123199941684,0.3995629265987673,150.73835433872154,32,130,457,147,21,72,71,59,5,7,35.41059281351138,2.3031656742095947,16.783103523775935,1.1745535135269165,5.634353447662371,3.1506619453430176,30.73499870300293,3.2483670711517334,0.9776339530944824,4.161523342132568,-0.938781399,-0.925754084,3.4777191877365112,34.48483872972522,1.8659327568020672,124.4449362253334,118.17178530776064,106.65635817796276,18.44665012406948,35,0.08557457,156,0.38141809,0.5501200018988716,0.4002045829341096,Justin Turner,5235,457759,SEA,CHC,Justin Turner,DH/1B,1.0,6000000.0,6000000.0,1.0,2025.0,2024.0,Justin,Turner,457759.0
