n_teams_interested,n_rumor_mentions,has_big_market_interest,first_rumor_doy,rumor_intensity,mlbam_id,contract_year
0,0,0,365,0,592348,2023
0,0,0,365,0,553882,2023
0,0,0,365,0,640458,2023
0,0,0,365,0,664731,2023
0,0,0,365,0,467055,2023
0,0,0,365,0,657557,2023
0,1,0,365,0,668721,2023
0,0,0,365,0,595943,2023
0,0,0,365,0,542364,2023
0,1,0,365,0,657656,2023
0,0,0,365,0,545341,2023
0,0,0,365,0,592660,2023
1,3,0,365,3,656555,2023
1,9,0,365,9,621006,2023
0,1,0,365,0,542963,2023
0,1,0,365,0,543257,2023
0,0,0,365,0,547379,2023
0,0,0,365,0,608597,2023
0,2,0,365,0,596059,2023
0,1,0,365,0,642133,2023
0,0,0,365,0,676900,2023
0,1,0,365,0,663630,2023
0,0,0,365,0,668723,2023
0,0,0,365,0,676625,2023
0,1,0,365,0,660758,2023
0,0,0,365,0,506702,2023
0,1,0,365,0,642727,2023
0,0,0,365,0,621450,2023
0,0,0,365,0,572039,2023
0,1,0,365,0,670128,2023
0,3,0,365,0,606192,2023
0,0,0,365,0,679631,2023
0,2,0,365,0,641313,2023
0,1,0,365,0,641796,2023
0,1,0,365,0,119572,2023
0,3,0,365,0,502054,2023
0,0,0,365,0,621512,2023
0,0,0,365,0,643393,2023
0,0,0,365,0,663905,2023
0,2,0,365,0,608671,2023
0,0,0,365,0,680552,2023
0,3,0,365,0,572204,2023
0,0,0,365,0,641820,2023
2,6,1,365,12,656484,2023
0,0,0,365,0,571466,2023
0,0,0,365,0,642180,2023
0,0,0,365,0,605170,2023
0,2,0,365,0,593160,2023
0,0,0,365,0,641432,2023
0,0,0,365,0,594694,2023
0,0,0,365,0,592144,2023
0,0,0,365,0,518735,2023
0,0,0,365,0,650968,2023
0,0,0,365,0,570560,2023
0,3,0,365,0,660634,2023
0,0,0,365,0,660294,2023
0,0,0,365,0,493329,2023
0,1,0,365,0,666783,2023
0,0,0,365,0,676646,2023
0,5,0,365,0,647351,2024
0,1,0,365,0,624428,2024
0,0,0,365,0,676701,2024
0,0,0,365,0,546991,2024
0,3,0,365,0,664670,2024
2,3,0,365,6,608324,2024
4,7,1,365,28,621008,2024
0,1,0,365,0,656577,2024
0,0,0,365,0,150352,2024
0,1,0,365,0,657077,2024
0,1,0,365,0,642708,2024
0,0,0,365,0,686531,2024
0,0,0,365,0,668800,2024
0,1,0,365,0,457705,2024
0,0,0,365,0,664057,2024
0,0,0,365,0,623205,2024
1,4,0,365,4,623993,2024
0,0,0,365,0,678011,2024
0,3,0,365,0,605244,2024
0,1,0,365,0,669137,2024
0,0,0,365,0,605131,2024
0,1,0,365,0,669720,2024
0,2,0,365,0,595978,2024
0,4,0,365,0,543592,2024
0,1,0,365,0,596103,2024
0,0,0,365,0,642851,2024
1,5,1,365,5,607333,2024
0,0,0,365,0,592325,2024
0,1,0,365,0,571740,2024
0,0,0,365,0,641856,2024
0,0,0,365,0,676632,2024
0,0,0,365,0,666915,2024
0,0,0,365,0,592273,2024
0,1,0,365,0,663898,2024
0,1,0,365,0,680695,2024
0,1,0,365,0,664954,2024
0,0,0,365,0,640459,2024
0,0,0,365,0,661531,2024
0,3,0,365,0,650559,2024
0,0,0,365,0,681526,2024
0,0,0,365,0,669369,2024
0,0,0,365,0,669326,2024
0,1,0,365,0,671083,2024
0,1,0,365,0,668751,2024
0,0,0,365,0,666126,2024
0,0,0,365,0,542208,2024
0,4,0,365,0,467793,2024
0,2,0,365,0,608348,2024
0,0,0,365,0,666198,2024
0,0,0,365,0,624415,2024
0,0,0,365,0,595453,2024
0,1,0,365,0,644433,2024
0,0,0,365,0,642082,2024
0,0,0,365,0,676882,2024
0,0,0,365,0,641779,2024
0,0,0,365,0,608360,2024
1,5,1,365,5,621035,2024
0,0,0,365,0,624414,2024
0,0,0,365,0,542194,2024
0,7,0,365,0,572233,2024
0,0,0,365,0,663796,2024
0,2,0,365,0,642137,2024
0,0,0,365,0,668843,2024
0,7,0,365,0,656582,2024
0,0,0,365,0,663731,2024
0,1,0,365,0,669450,2024
0,1,0,365,0,665506,2024
0,0,0,365,0,592200,2024
0,0,0,365,0,669288,2024
0,3,0,365,0,643376,2024
0,1,0,365,0,669742,2024
0,0,0,365,0,623520,2024
0,0,0,365,0,682073,2024
0,1,0,365,0,681584,2024
0,0,0,365,0,592261,2024
0,0,0,365,0,682616,2024
0,1,0,365,0,553988,2024
0,0,0,365,0,624513,2024
0,4,0,365,0,642086,2024
0,1,0,365,0,456781,2024
0,0,0,365,0,682183,2024
0,0,0,365,0,656403,2024
0,0,0,365,0,666185,2024
0,0,0,365,0,664238,2024
0,1,0,365,0,592696,2024
0,1,0,365,0,657193,2024
0,0,0,365,0,658668,2024
0,0,0,365,0,621242,2024
0,0,0,365,0,621458,2024
0,1,0,365,0,553869,2024
0,0,0,365,0,650391,2024
1,1,1,365,1,571771,2024
0,1,0,365,0,676572,2024
0,0,0,365,0,657088,2024
0,0,0,365,0,614173,2024
0,0,0,365,0,642336,2024
0,0,0,365,0,620439,2024
0,2,0,365,0,643265,2024
0,0,0,365,0,641658,2024
0,0,0,365,0,596142,2024
0,0,0,365,0,657757,2024
0,0,0,365,0,671655,2024
0,0,0,365,0,665482,2024
0,1,0,365,0,570482,2024
0,1,0,365,0,650402,2024
0,3,0,365,0,656185,2024
0,1,0,365,0,675659,2024
1,3,1,365,3,673490,2024
0,1,0,365,0,605612,2024
0,1,0,365,0,664056,2024
1,1,1,365,1,681715,2024
1,3,1,365,3,808975,2024
0,1,0,365,0,545121,2024
0,1,0,365,0,656371,2024
0,1,0,365,0,605204,2024
0,1,0,365,0,113636,2024
0,0,0,365,0,605346,2024
0,0,0,365,0,674441,2024
0,0,0,365,0,641924,2024
0,1,0,365,0,607732,2024
0,1,0,365,0,663330,2024
0,0,0,365,0,665856,2024
0,0,0,365,0,641343,2024
0,0,0,365,0,571875,2024
0,0,0,365,0,545350,2024
0,0,0,365,0,656883,2024
0,0,0,365,0,543510,2024
0,0,0,365,0,642197,2024
0,0,0,365,0,666931,2024
0,16,0,365,0,676724,2024
0,1,0,365,0,518792,2024
0,0,0,365,0,600869,2024
0,1,0,365,0,669236,2024
0,0,0,365,0,608385,2024
0,2,0,365,0,592626,2024
0,0,0,365,0,116265,2024
0,2,0,365,0,669309,2024
0,0,0,365,0,608336,2024
0,0,0,365,0,608841,2024
0,0,0,365,0,542932,2024
0,1,0,365,0,572138,2024
0,0,0,365,0,677954,2024
0,5,0,365,0,677941,2024
0,0,0,365,0,595751,2024
0,1,0,365,0,593871,2024
0,1,0,365,0,640492,2024
0,0,0,365,0,676480,2024
1,3,1,365,3,578428,2024
0,2,0,365,0,670351,2024
0,0,0,365,0,602922,2024
0,7,0,365,0,458679,2024
0,2,0,365,0,668942,2024
0,1,0,365,0,641943,2024
0,4,0,365,0,672701,2024
0,0,0,365,0,316792,2024
2,5,1,365,10,665742,2024
0,3,0,365,0,595777,2024
0,1,0,365,0,457759,2024
0,0,0,365,0,669374,2024
0,1,0,365,0,621028,2024
0,0,0,365,0,607680,2024
0,2,0,365,0,571657,2024
0,2,0,365,0,543309,2024
0,9,0,365,0,682119,2024
0,0,0,365,0,686482,2024
0,6,0,365,0,682515,2024
0,1,0,365,0,820123,2024
0,0,0,365,0,641645,2024
0,0,0,365,0,649966,2024
0,1,0,365,0,592426,2024
0,0,0,365,0,571912,2024
0,1,0,365,0,622534,2024
0,1,0,365,0,592192,2024
0,0,0,365,0,656627,2024
0,1,0,365,0,455117,2024
0,0,0,365,0,669200,2024
0,0,0,365,0,685301,2024
0,0,0,365,0,670223,2024
0,0,0,365,0,676946,2024
0,1,0,365,0,596146,2024
0,0,0,365,0,545358,2024
0,0,0,365,0,670712,2024
0,0,0,365,0,656308,2024
0,1,0,365,0,624424,2024
0,2,0,365,0,605421,2024
0,0,0,365,0,683021,2024
0,1,0,365,0,666160,2024
0,7,0,365,0,645801,2024
0,3,0,365,0,643565,2024
0,0,0,365,0,664332,2024
0,1,0,365,0,681987,2024
0,0,0,365,0,670148,2024
0,12,0,365,0,663993,2024
0,0,0,365,0,676369,2024
1,1,0,365,1,624503,2024
0,2,0,365,0,663611,2024
0,0,0,365,0,605361,2024
0,0,0,365,0,665155,2024
0,0,0,365,0,669222,2024
0,0,0,365,0,669256,2024
0,3,0,365,0,670032,2024
0,0,0,365,0,592348,2024
0,0,0,365,0,553882,2024
1,5,0,365,5,682619,2024
0,3,0,365,0,606115,2024
0,1,0,365,0,660757,2024
0,0,0,365,0,640458,2024
0,3,0,365,0,680911,2024
0,0,0,365,0,664731,2024
0,0,0,365,0,622569,2024
0,0,0,365,0,657557,2024
0,1,0,365,0,502671,2024
0,0,0,365,0,668721,2024
0,4,0,365,0,624413,2024
0,0,0,365,0,542364,2024
0,1,0,365,0,657656,2024
0,0,0,365,0,545341,2024
0,0,0,365,0,624512,2024
0,1,0,365,0,650907,2024
1,10,0,365,10,621006,2024
0,0,0,365,0,542963,2024
0,1,0,365,0,666801,2024
0,0,0,365,0,682927,2024
0,0,0,365,0,642133,2024
0,0,0,365,0,680837,2024
0,0,0,365,0,668723,2024
0,0,0,365,0,664059,2024
0,0,0,365,0,664874,2024
0,1,0,365,0,642727,2024
0,0,0,365,0,666179,2024
0,3,0,365,0,664913,2024
1,1,1,365,1,606192,2024
0,0,0,365,0,679631,2024
0,2,0,365,0,642731,2024
0,2,0,365,0,641313,2024
0,0,0,365,0,641796,2024
0,0,0,365,0,502054,2024
0,0,0,365,0,621512,2024
0,0,0,365,0,663905,2024
0,0,0,365,0,608671,2024
0,0,0,365,0,680552,2024
0,0,0,365,0,518595,2024
0,1,0,365,0,572204,2024
0,1,0,365,0,670092,2024
0,0,0,365,0,668663,2024
0,0,0,365,0,641820,2024
7,4,1,365,28,656484,2024
0,0,0,365,0,571466,2024
0,0,0,365,0,664034,2024
0,0,0,365,0,571980,2024
0,1,0,365,0,641933,2024
0,1,0,365,0,605353,2024
0,0,0,365,0,677943,2024
0,0,0,365,0,680862,2024
1,4,1,365,4,642715,2024
0,0,0,365,0,518735,2024
0,0,0,365,0,660162,2024
0,0,0,365,0,650968,2024
0,0,0,365,0,570560,2024
1,1,1,365,1,660634,2024
0,1,0,365,0,493329,2024
0,20,0,365,0,670097,2024
0,1,0,365,0,668845,2025
3,6,0,365,18,647351,2025
0,0,0,365,0,624428,2025
0,0,0,365,0,666969,2025
3,1,0,365,3,668731,2025
0,2,0,365,0,664670,2025
6,5,1,365,30,608324,2025
0,1,0,365,0,657077,2025
1,2,1,365,2,642708,2025
0,2,0,365,0,668800,2025
0,0,0,365,0,457705,2025
0,0,0,365,0,623205,2025
0,0,0,365,0,628451,2025
0,0,0,365,0,605131,2025
0,0,0,365,0,669720,2025
1,4,1,365,4,543592,2025
1,1,1,365,1,596103,2025
0,0,0,365,0,592325,2025
0,0,0,365,0,666165,2025
0,0,0,365,0,676632,2025
0,2,0,365,0,666182,2025
0,0,0,365,0,592273,2025
2,1,1,365,2,663898,2025
0,0,0,365,0,680695,2025
0,0,0,365,0,664954,2025
0,0,0,365,0,676551,2025
0,0,0,365,0,640459,2025
0,0,0,365,0,657247,2025
0,0,0,365,0,661531,2025
0,0,0,365,0,650559,2025
0,0,0,365,0,681526,2025
0,1,0,365,0,671083,2025
0,0,0,365,0,687799,2025
0,0,0,365,0,670276,2025
0,1,0,365,0,425825,2025
0,0,0,365,0,542208,2025
0,0,0,365,0,467793,2025
0,0,0,365,0,666198,2025
0,0,0,365,0,624415,2025
0,1,0,365,0,656775,2025
0,0,0,365,0,677060,2025
0,0,0,365,0,595453,2025
0,0,0,365,0,644433,2025
0,0,0,365,0,676801,2025
0,2,0,365,0,621035,2025
0,0,0,365,0,624414,2025
0,0,0,365,0,542194,2025
0,0,0,365,0,543877,2025
3,3,0,365,9,666624,2025
0,1,0,365,0,642020,2025
0,2,0,365,0,641355,2025
0,0,0,365,0,668843,2025
3,8,1,365,24,656582,2025
0,0,0,365,0,663731,2025
0,0,0,365,0,667452,2025
0,0,0,365,0,665506,2025
0,0,0,365,0,680577,2025
1,2,1,365,2,669288,2025
4,2,0,365,8,643376,2025
0,0,0,365,0,671117,2025
0,0,0,365,0,673995,2025
0,0,0,365,0,624513,2025
0,1,0,365,0,666150,2025
0,2,0,365,0,642086,2025
0,0,0,365,0,682183,2025
1,2,0,365,2,687957,2025
0,0,0,365,0,666185,2025
0,1,0,365,0,664238,2025
0,0,0,365,0,658668,2025
0,3,0,365,0,553869,2025
0,0,0,365,0,650391,2025
0,1,0,365,0,571771,2025
0,0,0,365,0,606992,2025
0,0,0,365,0,687066,2025
0,0,0,365,0,625510,2025
2,5,1,365,10,553993,2025
0,0,0,365,0,641658,2025
0,0,0,365,0,596142,2025
0,0,0,365,0,665482,2025
0,0,0,365,0,570482,2025
1,3,0,365,3,650402,2025
0,0,0,365,0,666197,2025
2,2,1,365,4,675659,2025
0,0,0,365,0,672569,2025
1,2,0,365,2,673490,2025
0,1,0,365,0,664056,2025
0,0,0,365,0,545121,2025
0,2,0,365,0,643396,2025
0,1,0,365,0,668709,2025
0,3,0,365,0,592663,2025
0,0,0,365,0,676466,2025
0,0,0,365,0,676070,2025
0,0,0,365,0,674441,2025
0,0,0,365,0,641924,2025
0,1,0,365,0,641584,2025
0,1,0,365,0,656883,2025
0,1,0,365,0,543510,2025
0,1,0,365,0,666931,2025
1,1,0,365,1,672284,2025
0,2,0,365,0,641511,2025
0,0,0,365,0,600869,2025
0,0,0,365,0,608841,2025
0,0,0,365,0,681146,2025
0,1,0,365,0,641680,2025
0,0,0,365,0,680716,2025
0,0,0,365,0,677954,2025
0,2,0,365,0,677941,2025
0,1,0,365,0,595751,2025
0,0,0,365,0,622761,2025
0,4,0,365,0,593871,2025
0,0,0,365,0,640492,2025
0,0,0,365,0,645444,2025
0,0,0,365,0,669304,2025
0,1,0,365,0,670351,2025
0,0,0,365,0,642350,2025
2,6,1,365,12,458679,2025
2,2,1,365,4,647304,2025
0,1,0,365,0,668942,2025
0,0,0,365,0,518542,2025
0,0,0,365,0,660766,2025
0,2,0,365,0,672960,2025
0,0,0,365,0,685744,2025
0,0,0,365,0,669374,2025
0,0,0,365,0,621028,2025
0,1,0,365,0,668832,2025
3,3,1,365,9,656941,2025
0,4,0,365,0,663656,2025
0,2,0,365,0,657041,2025
0,0,0,365,0,660681,2025
0,1,0,365,0,665750,2025
0,1,0,365,0,678894,2025
0,1,0,365,0,669722,2025
1,2,0,365,2,650333,2025
0,1,0,365,0,650859,2025
0,0,0,365,0,571912,2025
0,2,0,365,0,663897,2025
0,0,0,365,0,663609,2025
0,0,0,365,0,669004,2025
2,1,0,365,2,542303,2025
0,3,0,365,0,592192,2025
0,0,0,365,0,656627,2025
0,0,0,365,0,670223,2025
0,1,0,365,0,642136,2025
0,0,0,365,0,656308,2025
0,0,0,365,0,624424,2025
0,0,0,365,0,683021,2025
0,0,0,365,0,669911,2025
0,0,0,365,0,609280,2025
0,1,0,365,0,500743,2025
0,0,0,365,0,643565,2025
0,1,0,365,0,573262,2025
0,1,0,365,0,641598,2025
0,1,0,365,0,808959,2025
0,0,0,365,0,670148,2025
0,19,0,365,0,663993,2025
0,0,0,365,0,676369,2025
0,1,0,365,0,592206,2025
0,0,0,365,0,663611,2025
0,0,0,365,0,668472,2025
0,0,0,365,0,669256,2025
0,2,0,365,0,670032,2025
0,1,0,365,0,686554,2025
0,4,0,365,0,606115,2025
0,0,0,365,0,640458,2025
0,2,0,365,0,680911,2025
0,0,0,365,0,664731,2025
0,0,0,365,0,622569,2025
0,0,0,365,0,621550,2025
0,0,0,365,0,657557,2025
2,3,1,365,6,502671,2025
0,0,0,365,0,668721,2025
0,4,0,365,0,624413,2025
0,0,0,365,0,602104,2025
0,1,0,365,0,545341,2025
0,0,0,365,0,624512,2025
0,0,0,365,0,650907,2025
1,1,0,365,1,656555,2025
0,1,0,365,0,608701,2025
0,0,0,365,0,666801,2025
0,0,0,365,0,682927,2025
0,0,0,365,0,642133,2025
0,0,0,365,0,656811,2025
0,1,0,365,0,669087,2025
0,2,0,365,0,669392,2025
0,0,0,365,0,506702,2025
0,0,0,365,0,669289,2025
0,0,0,365,0,664068,2025
0,0,0,365,0,664874,2025
0,2,0,365,0,642727,2025
0,2,0,365,0,664913,2025
0,1,0,365,0,516782,2025
0,0,0,365,0,656413,2025
0,1,0,365,0,642731,2025
0,0,0,365,0,671284,2025
0,0,0,365,0,502054,2025
0,0,0,365,0,621512,2025
1,2,1,365,2,663757,2025
0,0,0,365,0,668663,2025
0,0,0,365,0,641820,2025
0,0,0,365,0,663536,2025
0,0,0,365,0,664034,2025
5,4,1,365,20,592122,2025
0,0,0,365,0,642180,2025
0,1,0,365,0,605170,2025
0,0,0,365,0,605353,2025
0,0,0,365,0,681962,2025
0,0,0,365,0,682653,2025
0,0,0,365,0,677943,2025
0,1,0,365,0,686823,2025
0,2,0,365,0,669717,2025
0,0,0,365,0,650489,2025
0,1,0,365,0,660162,2025
0,1,0,365,0,650968,2025
0,0,0,365,0,570560,2025
2,18,0,365,36,670097,2025
